track_id,race_date,race_number,distance_id,distance_unit,distance,surface,race_type,purse,registration_number,horse_name,post_position,gate,position,official_position,sectional_time,running_time,time_behind,distance_behind,distance_ran,cumulative_distance_ran,strides,cumulative_strides,is_about_distance,is_graded_race,distance_furlongs,distance_meters_expected,distance_label,is_nonstandard_distance,race_key,horse_race_key
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21006430,Irish Hero,1,5.0,2,6,6.8,6.792,0.025,0.4,100.6,100.6,16.8,16.8,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21006430
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21006430,Irish Hero,1,4.5,1,6,5.34,12.126,0.0,0.0,100.6,201.2,13.2,30.0,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21006430
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21006430,Irish Hero,1,4.0,1,6,5.3,17.43,0.0,0.0,100.6,301.79999999999995,13.0,43.0,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21006430
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21006430,Irish Hero,1,3.5,1,6,5.45,22.88,0.0,0.0,100.9,402.69999999999993,13.0,56.0,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21006430
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21006430,Irish Hero,1,3.0,1,6,5.66,28.538,0.0,0.0,100.8,503.49999999999994,13.4,69.4,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21006430
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21006430,Irish Hero,1,2.5,1,6,5.88,34.418,0.0,0.0,100.9,604.4,13.6,83.0,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21006430
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21006430,Irish Hero,1,2.0,2,6,5.91,40.326,0.001,0.0,100.8,705.1999999999999,13.8,96.8,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21006430
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21006430,Irish Hero,1,1.5,3,6,6.09,46.416,0.016,0.3,101.4,806.5999999999999,14.2,111.0,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21006430
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21006430,Irish Hero,1,1.0,3,6,6.33,52.743,0.229,3.7,100.6,907.1999999999999,14.7,125.7,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21006430
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21006430,Irish Hero,1,0.5,4,6,6.72,59.469,0.719,11.1,100.6,1007.8,14.8,140.5,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21006430
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21006430,Irish Hero,1,0.0,6,6,7.23,66.706,1.526,22.0,100.6,1108.3999999999999,15.6,156.1,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21006430
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21018316,Medagooch,3,5.0,3,1,6.81,6.804,0.037,0.7,100.6,100.6,16.7,16.7,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21018316
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21018316,Medagooch,3,4.5,4,1,5.45,12.253,0.127,2.4,100.6,201.2,13.7,30.4,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21018316
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21018316,Medagooch,3,4.0,2,1,5.25,17.501,0.071,1.3,100.6,301.79999999999995,12.7,43.099999999999994,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21018316
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21018316,Medagooch,3,3.5,2,1,5.41,22.908,0.028,0.5,100.8,402.59999999999997,13.2,56.3,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21018316
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21018316,Medagooch,3,3.0,2,1,5.67,28.573,0.035,0.6,100.7,503.29999999999995,13.6,69.89999999999999,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21018316
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21018316,Medagooch,3,2.5,3,1,5.89,34.465,0.047,0.8,100.8,604.0999999999999,14.1,83.99999999999999,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21018316
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21018316,Medagooch,3,2.0,3,1,5.98,40.441,0.116,2.0,100.8,704.8999999999999,14.1,98.09999999999998,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21018316
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21018316,Medagooch,3,1.5,2,1,5.98,46.416,0.016,0.3,100.6,805.4999999999999,14.5,112.59999999999998,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21018316
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21018316,Medagooch,3,1.0,1,1,6.1,52.514,0.0,0.0,100.6,906.0999999999999,14.6,127.19999999999997,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21018316
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21018316,Medagooch,3,0.5,1,1,6.23,58.75,0.0,0.0,100.6,1006.6999999999999,14.6,141.79999999999998,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21018316
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,21018316,Medagooch,3,0.0,1,1,6.43,65.18,0.0,0.0,100.6,1107.3,15.1,156.89999999999998,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|21018316
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,22015100,Do It for Michael,2,5.0,4,3,6.84,6.832,0.065,1.2,100.6,100.6,17.6,17.6,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|22015100
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,22015100,Do It for Michael,2,4.5,2,3,5.36,12.188,0.062,1.2,100.6,201.2,13.5,31.1,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|22015100
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,22015100,Do It for Michael,2,4.0,3,3,5.33,17.513,0.083,1.6,100.6,301.79999999999995,13.5,44.6,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|22015100
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,22015100,Do It for Michael,2,3.5,3,3,5.47,22.982,0.102,1.8,102.2,403.99999999999994,14.0,58.6,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|22015100
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,22015100,Do It for Michael,2,3.0,3,3,5.67,28.649,0.111,1.9,101.0,504.99999999999994,14.1,72.7,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|22015100
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,22015100,Do It for Michael,2,2.5,2,3,5.81,34.455,0.037,0.6,100.8,605.8,14.6,87.3,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|22015100
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,22015100,Do It for Michael,2,2.0,1,3,5.87,40.325,0.0,0.0,100.8,706.5999999999999,14.7,102.0,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|22015100
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,22015100,Do It for Michael,2,1.5,1,3,6.08,46.4,0.0,0.0,100.9,807.4999999999999,15.0,117.0,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|22015100
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,22015100,Do It for Michael,2,1.0,2,3,6.27,52.672,0.158,2.6,100.6,908.0999999999999,15.3,132.3,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|22015100
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,22015100,Do It for Michael,2,0.5,2,3,6.51,59.188,0.438,6.8,100.6,1008.6999999999999,15.6,147.9,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|22015100
LRL,2026-01-09,4,5.5,F,5 1/2F,D,SOC,40885,22015100,Do It for Michael,2,0.0,3,3,6.92,66.11,0.93,13.4,100.6,1109.3,16.2,164.1,0,0,5.5,1106.424,5 1/2F,0,LRL|2026-01-09|4,LRL|2026-01-09|4|22015100
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18007504,Gold Time Vixen,4,5.5,8,6,6.9,6.897,0.24,4.1,100.6,100.6,16.9,16.9,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18007504
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18007504,Gold Time Vixen,4,5.0,6,6,5.61,12.507,0.268,4.9,100.6,201.2,13.8,30.7,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18007504
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18007504,Gold Time Vixen,4,4.5,6,6,5.5,18.003,0.242,4.4,100.6,301.79999999999995,13.4,44.1,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18007504
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18007504,Gold Time Vixen,4,4.0,8,6,5.65,23.653,0.273,4.8,100.6,402.4,13.6,57.7,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18007504
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18007504,Gold Time Vixen,4,3.5,8,6,5.94,29.592,0.328,5.6,101.7,504.09999999999997,14.0,71.7,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18007504
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18007504,Gold Time Vixen,4,3.0,8,6,6.1,35.689,0.447,7.4,101.5,605.5999999999999,14.2,85.9,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18007504
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18007504,Gold Time Vixen,4,2.5,9,6,6.2,41.889,0.553,9.0,101.6,707.1999999999999,14.3,100.2,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18007504
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18007504,Gold Time Vixen,4,2.0,6,6,6.36,48.25,0.75,12.0,101.7,808.9,14.3,114.5,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18007504
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18007504,Gold Time Vixen,4,1.5,7,6,6.47,54.716,0.914,14.4,101.5,910.4,14.9,129.4,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18007504
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18007504,Gold Time Vixen,4,1.0,7,6,6.56,61.276,1.096,16.7,100.6,1011.0,14.6,144.0,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18007504
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18007504,Gold Time Vixen,4,0.5,7,6,6.85,68.129,1.367,19.6,100.6,1111.6,15.0,159.0,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18007504
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18007504,Gold Time Vixen,4,0.0,6,6,7.12,75.255,1.615,21.7,100.6,1212.1999999999998,15.7,174.7,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18007504
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18022195,R Averie Lynn,8,5.5,1,2,6.66,6.657,0.0,0.0,100.7,100.7,17.1,17.1,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18022195
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18022195,R Averie Lynn,8,5.0,1,2,5.58,12.239,0.0,0.0,100.6,201.3,14.2,31.3,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18022195
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18022195,R Averie Lynn,8,4.5,1,2,5.52,17.761,0.0,0.0,100.6,301.9,14.0,45.3,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18022195
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18022195,R Averie Lynn,8,4.0,1,2,5.62,23.38,0.0,0.0,100.6,402.5,14.2,59.5,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18022195
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18022195,R Averie Lynn,8,3.5,3,2,5.91,29.287,0.023,0.4,102.2,504.7,14.7,74.2,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18022195
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18022195,R Averie Lynn,8,3.0,1,2,5.95,35.242,0.0,0.0,101.2,605.9,14.6,88.8,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18022195
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18022195,R Averie Lynn,8,2.5,1,2,6.09,41.336,0.0,0.0,100.7,706.6,14.8,103.6,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18022195
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18022195,R Averie Lynn,8,2.0,1,2,6.16,47.5,0.0,0.0,100.7,807.3000000000001,15.0,118.6,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18022195
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18022195,R Averie Lynn,8,1.5,1,2,6.3,53.802,0.0,0.0,100.7,908.0000000000001,15.2,133.79999999999998,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18022195
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18022195,R Averie Lynn,8,1.0,2,2,6.38,60.18,0.0,0.0,100.6,1008.6000000000001,15.3,149.1,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18022195
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18022195,R Averie Lynn,8,0.5,2,2,6.69,66.872,0.11,1.6,100.6,1109.2,15.8,164.9,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18022195
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,18022195,R Averie Lynn,8,0.0,2,2,7.1,73.981,0.341,4.6,100.6,1209.8,16.2,181.1,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|18022195
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,19001706,Sapphire Beauty,9,5.5,4,7,6.85,6.846,0.189,3.3,100.8,100.8,17.2,17.2,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|19001706
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,19001706,Sapphire Beauty,9,5.0,3,7,5.53,12.372,0.133,2.4,100.6,201.39999999999998,13.7,30.9,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|19001706
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,19001706,Sapphire Beauty,9,4.5,2,7,5.45,17.821,0.06,1.1,100.6,302.0,13.5,44.4,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|19001706
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,19001706,Sapphire Beauty,9,4.0,2,7,5.57,23.386,0.006,0.1,100.6,402.6,13.7,58.099999999999994,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|19001706
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,19001706,Sapphire Beauty,9,3.5,2,7,5.88,29.269,0.005,0.1,102.6,505.20000000000005,14.3,72.39999999999999,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|19001706
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,19001706,Sapphire Beauty,9,3.0,3,7,6.03,35.304,0.062,1.0,102.4,607.6,14.6,86.99999999999999,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|19001706
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,19001706,Sapphire Beauty,9,2.5,3,7,6.24,41.541,0.205,3.3,102.1,709.7,14.9,101.89999999999999,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|19001706
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,19001706,Sapphire Beauty,9,2.0,3,7,6.28,47.825,0.325,5.2,101.6,811.3000000000001,14.7,116.6,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|19001706
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,19001706,Sapphire Beauty,9,1.5,4,7,6.45,54.276,0.474,7.4,101.4,912.7,14.9,131.5,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|19001706
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,19001706,Sapphire Beauty,9,1.0,5,7,6.66,60.932,0.752,11.4,100.6,1013.3000000000001,15.3,146.8,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|19001706
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,19001706,Sapphire Beauty,9,0.5,6,7,7.12,68.05,1.288,18.5,100.6,1113.9,15.8,162.60000000000002,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|19001706
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,19001706,Sapphire Beauty,9,0.0,7,7,7.37,75.42,1.78,23.9,100.6,1214.5,16.0,178.60000000000002,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|19001706
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20003013,Royal Seamstress,3,5.5,6,8,6.87,6.87,0.213,3.7,100.6,100.6,17.8,17.8,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20003013
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20003013,Royal Seamstress,3,5.0,5,8,5.55,12.421,0.182,3.3,100.6,201.2,14.1,31.9,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20003013
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20003013,Royal Seamstress,3,4.5,5,8,5.49,17.908,0.147,2.7,100.6,301.79999999999995,13.9,45.8,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20003013
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20003013,Royal Seamstress,3,4.0,6,8,5.71,23.616,0.236,4.1,100.6,402.4,14.1,59.9,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20003013
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20003013,Royal Seamstress,3,3.5,7,8,5.94,29.554,0.29,4.9,101.9,504.29999999999995,14.4,74.3,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20003013
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20003013,Royal Seamstress,3,3.0,5,8,6.06,35.61,0.368,6.1,101.5,605.8,14.4,88.7,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20003013
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20003013,Royal Seamstress,3,2.5,7,8,6.27,41.877,0.541,8.8,101.3,707.0999999999999,14.8,103.5,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20003013
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20003013,Royal Seamstress,3,2.0,7,8,6.39,48.266,0.766,12.2,101.6,808.6999999999999,14.8,118.3,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20003013
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20003013,Royal Seamstress,3,1.5,8,8,6.54,54.802,1.0,15.7,101.1,909.8,15.4,133.7,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20003013
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20003013,Royal Seamstress,3,1.0,8,8,6.67,61.466,1.286,19.6,100.6,1010.4,15.5,149.2,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20003013
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20003013,Royal Seamstress,3,0.5,8,8,6.99,68.454,1.692,24.3,100.6,1111.0,15.9,165.1,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20003013
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20003013,Royal Seamstress,3,0.0,8,8,7.21,75.665,2.025,27.2,100.6,1211.6,16.2,181.29999999999998,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20003013
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20016773,Bay Street,2,5.5,5,3,6.85,6.847,0.19,3.3,100.6,100.6,16.7,16.7,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20016773
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20016773,Bay Street,2,5.0,8,3,5.73,12.579,0.34,6.2,100.6,201.2,13.5,30.2,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20016773
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20016773,Bay Street,2,4.5,9,3,5.6,18.175,0.414,7.5,100.6,301.79999999999995,12.9,43.1,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20016773
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20016773,Bay Street,2,4.0,9,3,5.68,23.855,0.475,8.3,100.6,402.4,13.1,56.2,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20016773
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20016773,Bay Street,2,3.5,9,3,5.91,29.764,0.5,8.5,100.9,503.29999999999995,13.3,69.5,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20016773
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20016773,Bay Street,2,3.0,9,3,5.93,35.698,0.456,7.6,100.7,604.0,13.7,83.2,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20016773
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20016773,Bay Street,2,2.5,5,3,6.05,41.747,0.411,6.7,100.7,704.7,13.7,96.9,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20016773
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20016773,Bay Street,2,2.0,4,3,6.12,47.868,0.368,5.9,100.7,805.4000000000001,14.0,110.9,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20016773
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20016773,Bay Street,2,1.5,3,3,6.25,54.117,0.315,4.9,100.6,906.0000000000001,14.1,125.0,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20016773
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20016773,Bay Street,2,1.0,3,3,6.35,60.468,0.288,4.4,100.6,1006.6000000000001,14.0,139.0,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20016773
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20016773,Bay Street,2,0.5,3,3,6.74,67.211,0.449,6.4,100.6,1107.2,14.4,153.4,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20016773
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,20016773,Bay Street,2,0.0,3,3,7.11,74.324,0.684,9.2,100.6,1207.8,14.9,168.3,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|20016773
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,21003092,A P M Notion,7,5.5,9,9,7.09,7.089,0.432,7.5,100.6,100.6,18.1,18.1,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|21003092
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,21003092,A P M Notion,7,5.0,9,9,5.55,12.634,0.395,7.2,100.6,201.2,15.0,33.1,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|21003092
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,21003092,A P M Notion,7,4.5,8,9,5.44,18.072,0.311,5.6,100.6,301.79999999999995,14.4,47.5,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|21003092
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,21003092,A P M Notion,7,4.0,5,9,5.54,23.612,0.232,4.0,100.6,402.4,14.6,62.1,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|21003092
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,21003092,A P M Notion,7,3.5,6,9,5.94,29.549,0.285,4.8,102.7,505.09999999999997,15.5,77.6,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|21003092
LRL,2026-01-09,5,6.0,F,6F,D,CLM,19910,21003092,A P M Notion,7,3.0,7,9,6.12,35.665,0.423,7.0,102.5,607.5999999999999,15.6,93.19999999999999,0,0,6.0,1207.008,6F,0,LRL|2026-01-09|5,LRL|2026-01-09|5|21003092
